"uid","浏览量","点赞量","观看作者数","观看作品数","观看作品平均时长","观看配乐数","完整观看数","去过的城市数","观看作品城市数"
553,79,0,76,79,10.9620253164557,68,58,2,54
554,2,0,2,2,8.5,2,0,1,2
555,11,0,11,11,14.1818181818182,10,8,1,11
556,56,0,55,56,10.6785714285714,50,25,3,42
557,23,1,23,23,10.5652173913043,20,9,1,20
558,22,1,22,22,9.27272727272727,22,13,1,21
559,154,0,151,154,10.1948051948052,123,30,1,74
560,43,0,43,43,11.4651162790698,40,26,1,34
561,195,15,184,195,10.7487179487179,150,30,1,95
562,57,1,54,57,11.2456140350877,52,13,2,23
563,33,1,33,33,9.6969696969697,32,21,1,28
564,11,0,11,11,9,11,4,2,11
565,718,0,696,718,10.7896935933148,486,100,1,210
566,132,0,127,132,12.6212121212121,124,58,1,90
567,42,0,41,42,13.5952380952381,40,8,1,35
568,23,0,23,23,10,21,10,1,23
569,511,0,486,511,10.9217221135029,329,203,1,173
570,141,0,137,141,11.8014184397163,121,29,2,80
571,179,0,159,179,11.4245810055866,140,46,1,86
572,38,0,38,38,10.4736842105263,38,19,1,31
573,187,0,187,187,10.6524064171123,129,104,1,99
574,6,0,6,6,10.5,6,4,1,6
575,46,1,46,46,12.3695652173913,41,27,1,36
576,4,0,4,4,10,4,2,1,4
577,56,0,56,56,13.1428571428571,49,19,1,47
578,61,0,58,61,10.9180327868852,59,24,1,47
579,4,0,4,4,16.75,4,1,1,4
580,110,0,107,110,11.5909090909091,96,26,1,71
581,135,0,132,135,10.2296296296296,106,61,2,76
582,39,0,39,39,11.025641025641,36,3,2,32
583,31,0,30,31,9.09677419354839,31,15,1,28
584,103,0,103,103,10.0873786407767,88,17,1,59
585,32,0,32,32,12.21875,30,8,1,30
586,52,0,51,52,11.0576923076923,40,22,4,45
587,50,0,49,50,11.4,46,13,1,39
588,275,8,260,275,10.52,213,37,1,138
589,30,0,30,30,11.1666666666667,29,21,5,27
590,103,0,102,103,11.3106796116505,81,61,1,64
591,14,0,14,14,9.28571428571429,14,6,1,12
592,129,0,117,129,10.1550387596899,120,54,1,73
593,145,0,137,145,12.2206896551724,131,65,1,87
594,133,0,125,133,10.8571428571429,116,65,1,93
595,19,0,19,19,11,19,5,1,17
596,32,0,32,32,13,32,15,1,29
597,68,0,66,68,12.3970588235294,63,30,1,46
598,34,0,33,34,10.6764705882353,32,18,2,26
599,67,0,63,67,9.85074626865672,56,36,4,48
600,13,0,13,13,10.0769230769231,13,1,1,12
601,59,1,59,59,10.7966101694915,54,42,1,52
602,122,3,121,122,10.9754098360656,91,53,1,81
603,353,0,340,353,10.7053824362606,273,28,1,159
604,115,0,104,115,11.5391304347826,108,63,1,69
605,13,0,13,13,14.3076923076923,13,5,2,12
606,17,0,17,17,10.4705882352941,16,7,1,16
607,78,0,75,78,10.7564102564103,65,13,1,56
608,26,0,25,26,11.0769230769231,25,15,1,20
609,70,0,70,70,11.2142857142857,53,21,1,55
610,32,0,32,32,10.90625,29,20,1,27
611,17,1,17,17,9.94117647058824,14,7,1,13
612,333,0,239,333,12.2462462462462,207,86,1,111
613,321,5,309,321,11.3738317757009,242,80,1,170
614,107,0,100,107,11.0280373831776,96,45,1,65
615,156,1,138,156,11.6538461538462,139,51,1,76
616,191,0,179,191,10.9738219895288,155,46,1,101
617,13,0,12,13,13.8461538461538,13,3,2,9
618,16,0,16,16,11.1875,15,8,1,15
619,367,2,350,367,10.9264305177112,251,116,1,136
620,67,0,62,67,11.4626865671642,64,36,1,53
621,44,0,43,44,11.8181818181818,42,27,1,32
622,86,0,86,86,11.0581395348837,74,43,1,57
623,244,3,226,244,10.327868852459,203,49,1,108
624,57,0,55,57,11.6140350877193,52,28,1,34
625,34,0,34,34,10.0882352941176,31,18,2,28
626,816,1,694,816,10.9730392156863,547,66,1,200
627,3,0,3,3,7.66666666666667,3,3,1,3
628,83,0,80,83,12.8674698795181,73,46,1,61
629,4,0,4,4,8.75,4,2,1,4
630,48,0,44,48,12.2916666666667,47,20,1,29
631,49,0,47,49,10.8571428571429,43,25,1,41
632,91,0,91,91,11.6373626373626,67,38,1,75
633,84,1,82,84,12.1666666666667,66,25,1,61
634,40,0,40,40,10.25,34,14,2,37
635,102,0,98,102,11.3529411764706,98,18,1,73
636,91,0,86,91,10.8241758241758,82,18,1,60
637,20,0,19,20,11.9,18,12,1,18
638,22,0,22,22,12.0454545454545,22,13,1,19
639,21,0,21,21,10.1904761904762,19,5,3,21
640,9,0,9,9,13.8888888888889,8,4,2,7
641,75,0,74,75,11.52,67,43,1,53
642,20,0,20,20,10.2,18,12,1,20
643,146,19,139,146,11.1232876712329,112,56,1,74
644,92,0,92,92,10.445652173913,84,49,1,55
645,9,0,8,9,9.55555555555556,8,6,1,8
646,8,0,7,8,11,8,3,1,7
647,153,2,153,153,11.2418300653595,124,55,1,92
648,17,0,17,17,11.2941176470588,16,12,1,16
649,12,0,12,12,10.5,11,7,1,10
650,19,3,18,19,9.21052631578947,18,5,1,18
651,24,1,24,24,9.375,24,8,2,18
652,16,0,15,16,11.8125,15,8,1,15
653,64,2,59,64,11.375,63,30,1,41
654,68,0,65,68,10.9705882352941,54,21,1,36
655,9,0,9,9,15.3333333333333,9,4,1,9
656,67,0,65,67,11.2537313432836,66,35,1,53
657,32,0,31,32,11.34375,30,14,1,26
658,37,0,37,37,11.3513513513514,34,27,1,31
659,28,0,26,28,7.85714285714286,28,21,1,25
660,67,0,66,67,10.5522388059701,56,38,1,52
661,125,0,118,125,10.656,110,48,1,74
662,144,0,135,144,11.3402777777778,132,47,1,81
664,2,0,2,2,8,2,1,2,2
665,167,0,162,167,11.0658682634731,118,49,2,100
666,193,0,181,193,10.720207253886,144,89,1,94
667,5,0,5,5,12.2,5,1,2,4
668,67,0,65,67,10.0149253731343,64,46,2,48
669,7,0,7,7,8.71428571428571,7,3,1,7
670,37,0,37,37,10.7837837837838,31,11,1,30
671,18,0,18,18,13.8333333333333,17,13,4,17
672,9,0,9,9,9.77777777777778,8,2,1,9
673,6,0,6,6,14,6,5,1,6
674,51,0,49,51,9.90196078431373,48,34,1,40
675,36,1,34,36,11.3055555555556,32,5,1,32
676,14,0,14,14,11.3571428571429,13,4,1,14
677,4,0,4,4,16,4,0,1,4
679,226,0,204,226,10.7212389380531,209,118,1,86
680,25,0,24,25,12.08,23,13,1,20
681,156,0,154,156,10.6666666666667,112,29,1,85
682,36,7,36,36,10.6666666666667,33,9,2,31
683,35,0,35,35,11.6,33,20,1,29
684,14,0,14,14,16.5714285714286,14,10,1,14
685,39,7,38,39,12.7692307692308,35,9,1,35
686,31,0,28,31,11.1935483870968,26,12,1,19
687,34,0,34,34,12.7647058823529,30,14,2,30
688,325,0,314,325,11.5876923076923,236,61,1,140
689,16,0,16,16,12,14,8,1,16
690,112,0,106,112,12.0892857142857,103,37,1,64
691,197,0,188,197,11.3451776649746,132,64,2,115
692,336,0,311,336,10.797619047619,262,71,1,119
693,70,0,69,70,11.9857142857143,64,19,1,46
694,217,0,214,217,11.3041474654378,139,88,1,105
695,44,0,43,44,12,39,22,2,36
696,40,0,40,40,10.125,40,21,1,33
697,41,0,39,41,11.1951219512195,35,9,1,34
698,85,0,84,85,10.4823529411765,75,67,1,61
699,94,0,91,94,12.3085106382979,86,42,1,52
700,4,0,4,4,15.25,4,2,1,4
701,6,0,6,6,9,6,3,1,6
702,38,0,37,38,10.7368421052632,31,22,1,33
703,66,0,64,66,12.1515151515152,59,27,1,50
704,5,0,5,5,9.6,5,4,1,5
705,21,0,21,21,10.5714285714286,21,6,1,21
706,14,0,14,14,8.78571428571429,14,6,1,14
707,239,0,234,239,10.836820083682,195,80,1,102
708,32,0,30,32,10.40625,31,15,2,28
709,27,0,27,27,9.18518518518519,21,16,1,25
710,53,0,53,53,10.3396226415094,51,12,3,44
711,25,0,20,25,9.8,24,13,1,20
712,53,0,50,53,11.0377358490566,45,19,1,36
713,41,0,41,41,11.1463414634146,38,30,1,36
714,63,0,62,63,11.2380952380952,56,31,1,45
715,75,0,75,75,11.1733333333333,65,46,3,59
716,211,4,181,211,11.2369668246445,174,121,1,87
717,406,0,391,406,10.3152709359606,284,121,2,152
718,173,0,170,173,11.0173410404624,142,83,1,104
719,5,0,5,5,14.6,5,0,1,5
720,75,0,75,75,12.0266666666667,65,19,2,51
721,21,0,21,21,11.4285714285714,20,11,1,21
722,54,4,54,54,10.6296296296296,45,19,1,37
723,2,0,2,2,9.5,2,0,1,2
724,52,0,51,52,11.8653846153846,50,26,1,40
725,6,0,6,6,7.5,6,2,1,6
726,26,0,24,26,13.0769230769231,25,5,1,23
727,15,0,15,15,12.9333333333333,15,4,1,13
729,252,0,248,252,10.3055555555556,187,72,1,127
730,206,44,204,206,10.9271844660194,160,30,1,116
731,9,0,9,9,9.44444444444444,9,6,1,9
732,13,0,13,13,8.84615384615385,12,4,2,11
733,123,0,122,123,10.739837398374,109,51,2,80
734,49,0,49,49,10.2857142857143,43,18,1,43
735,35,5,32,35,9.48571428571429,33,6,1,30
736,15,0,15,15,15.5333333333333,15,9,1,15
737,95,3,95,95,11.8736842105263,89,28,1,55
738,117,0,116,117,11.1965811965812,93,61,3,81
739,32,1,30,32,10.21875,30,18,1,14
740,96,0,91,96,11.71875,78,16,1,68
741,62,4,60,62,10.6774193548387,54,25,1,50
742,29,1,29,29,10.7931034482759,25,22,1,29
743,102,0,100,102,11.3235294117647,79,72,2,66
744,60,0,59,60,12.2,55,13,1,46
745,91,0,85,91,11.3076923076923,77,58,2,63
746,80,1,78,80,11.125,72,21,4,58
747,48,0,44,48,11.4583333333333,44,13,2,37
748,127,0,124,127,10.6456692913386,112,67,1,60
749,37,0,36,37,9.40540540540541,33,19,1,31
750,12,0,11,12,10.8333333333333,12,4,1,11
751,62,0,62,62,12.3064516129032,55,27,3,48
752,20,1,20,20,9.05,19,16,1,19
753,178,0,176,178,10.0561797752809,139,59,1,111
754,28,0,28,28,12,25,17,3,24
755,28,5,27,28,9.07142857142857,28,5,1,8
756,34,0,34,34,12,32,17,1,25
757,83,0,79,83,10.0481927710843,65,34,1,57
758,38,0,38,38,9.94736842105263,34,22,1,31
760,430,0,394,430,10.9209302325581,307,109,1,161
761,87,0,86,87,11.8505747126437,82,42,1,60
762,56,0,55,56,12.1071428571429,55,24,3,48
763,153,0,138,153,10.0196078431373,126,60,1,82
764,12,0,12,12,8,12,8,1,10
765,152,0,151,152,11.2171052631579,129,35,1,97
766,127,0,123,127,11.5669291338583,123,64,1,63
767,232,0,223,232,11.9913793103448,192,60,1,94
768,21,0,21,21,10.6190476190476,21,11,1,18
769,38,0,35,38,10.8421052631579,37,25,3,26
770,14,0,14,14,10.2857142857143,13,3,1,11
771,89,0,88,89,11.4606741573034,75,51,1,56
772,2,0,2,2,9,2,1,1,2
773,246,0,236,246,10.7520325203252,167,106,1,128
774,55,0,54,55,10.2727272727273,53,4,2,45
775,56,0,55,56,10.6964285714286,54,27,1,42
776,160,0,159,160,11.21875,125,76,1,96
777,178,0,165,178,10.9044943820225,144,107,1,91
778,62,0,62,62,10.2903225806452,53,31,1,54
779,56,0,55,56,11.5714285714286,46,16,1,43
780,76,0,76,76,11.6842105263158,70,27,1,58
781,147,0,124,147,11.2108843537415,131,42,1,58
782,26,0,26,26,8.84615384615385,24,6,2,22
783,26,0,26,26,12.3461538461538,21,13,1,23
784,30,0,30,30,10.5333333333333,29,27,1,25
785,70,0,68,70,11.8,55,11,2,57
786,239,0,230,239,11.8828451882845,190,56,1,123
787,25,0,24,25,10.24,21,4,2,20
788,40,0,40,40,10.125,33,23,1,33
789,47,0,46,47,11.1914893617021,47,21,1,39
790,75,0,69,75,10.7066666666667,66,26,2,47
792,43,0,43,43,11.093023255814,41,7,1,31
793,207,0,204,207,12.2512077294686,158,56,1,127
794,66,0,65,66,11.0757575757576,62,26,1,51
795,19,0,19,19,12.5263157894737,19,2,2,17
796,14,0,14,14,10.0714285714286,14,9,1,13
797,15,0,15,15,9.73333333333333,15,13,1,14
798,37,0,36,37,10.9189189189189,27,17,1,34
799,174,0,136,174,11.1954022988506,135,68,1,82
800,18,0,18,18,11.3333333333333,17,11,1,17
801,63,0,61,63,13.0793650793651,56,21,1,50
802,24,0,24,24,12.7916666666667,20,12,1,24
803,15,1,14,15,11.0666666666667,14,8,1,14
804,6,0,6,6,10.6666666666667,6,3,1,6
805,4,0,4,4,10,4,2,1,4
806,106,0,105,106,11.0754716981132,90,42,1,60
807,184,0,181,184,12.1467391304348,146,27,1,93
808,29,0,29,29,10.9655172413793,28,5,1,28
809,178,0,171,178,11.2808988764045,162,73,1,91
810,55,0,55,55,11.2727272727273,45,25,1,45
811,48,0,48,48,11.3125,37,13,1,43
812,7,0,7,7,15.1428571428571,7,5,1,7
813,82,1,81,82,12.1463414634146,66,17,1,59
814,109,0,102,109,11.8623853211009,97,29,2,59
815,11,0,11,11,11.4545454545455,10,9,1,9
816,35,0,34,35,11.3142857142857,34,4,1,30
817,48,0,48,48,13.6875,43,16,2,44
818,567,0,544,567,10.7195767195767,364,51,1,165
819,24,0,24,24,10.7083333333333,23,11,1,23
820,166,0,161,166,11.1024096385542,154,101,1,99
821,19,0,19,19,9.68421052631579,17,14,1,17
822,131,0,123,131,10.7557251908397,119,20,1,83
823,112,0,101,112,11.3839285714286,101,17,1,81
824,17,0,17,17,9.88235294117647,17,4,1,16
825,288,1,254,288,11.2777777777778,241,63,1,121
826,8,0,8,8,13.375,8,5,1,8
827,73,0,70,73,10.2465753424658,64,36,1,43
828,138,1,132,138,10.8260869565217,106,17,1,55
829,89,0,88,89,11.0674157303371,74,36,1,67
830,17,0,17,17,9.94117647058824,16,9,1,14
831,47,0,45,47,11.3617021276596,45,20,1,31
832,150,0,142,150,11.04,116,40,3,88
833,56,0,54,56,12.7142857142857,51,34,1,30
834,478,2,471,478,11.1129707112971,356,153,1,185
835,6,1,6,6,9.5,6,2,1,6
836,63,0,62,63,10.5238095238095,54,13,1,44
837,65,0,65,65,12.0923076923077,58,32,1,56
838,14,0,14,14,9.07142857142857,13,2,1,6
839,34,0,34,34,11.0882352941176,30,21,2,25
840,14,0,14,14,10.2142857142857,13,9,1,12
841,20,0,20,20,9.5,20,9,1,17
842,46,0,46,46,10.8913043478261,43,17,1,40
843,67,0,66,67,11.6417910447761,64,12,2,44
844,337,0,318,337,10.919881305638,303,126,3,132
845,44,1,44,44,12,44,19,1,34
846,28,0,28,28,10.0357142857143,27,28,1,21
847,10,0,10,10,10.2,10,6,1,10
848,10,1,9,10,10.2,10,7,1,8
849,111,0,110,111,11.0630630630631,100,44,4,75
850,142,0,141,142,10.4577464788732,99,56,2,94
851,124,0,122,124,11.3306451612903,97,28,1,72
852,245,7,220,245,10.5020408163265,179,89,1,118
853,62,0,61,62,10.5806451612903,60,18,1,48
854,27,0,27,27,9.37037037037037,26,17,2,25
855,20,0,20,20,13.15,18,11,1,16
856,52,0,52,52,10.9423076923077,47,19,1,41
857,175,0,168,175,10.7428571428571,134,101,1,102
858,176,0,175,176,10.1704545454545,124,63,1,107
859,167,0,165,167,11.2335329341317,138,32,1,104
860,50,0,49,50,10.1,44,34,2,39
861,411,0,395,411,10.8637469586375,297,126,1,161
862,235,0,226,235,10.8042553191489,177,88,1,125
863,341,0,322,341,10.9941348973607,257,23,1,140
864,58,0,55,58,10.7931034482759,54,32,1,44
865,92,0,87,92,11.304347826087,86,32,1,57
866,269,1,258,269,10.5315985130112,210,42,1,113
867,207,0,200,207,10.7053140096618,180,30,2,106
868,49,0,48,49,10.3673469387755,44,17,1,33
869,62,0,62,62,11.2903225806452,56,27,1,43
870,106,0,106,106,11.188679245283,93,43,1,69
871,604,6,559,604,11.0596026490066,401,92,1,177
872,54,0,54,54,10.7407407407407,49,22,1,40
873,13,0,13,13,11.4615384615385,12,8,1,12
874,27,0,27,27,10.6666666666667,22,4,1,18
875,16,0,16,16,9.125,16,13,3,15
876,1,0,1,1,8,1,0,1,1
877,121,0,118,121,10.7107438016529,111,83,1,64
878,73,0,72,73,11.2739726027397,64,15,1,58
879,35,0,34,35,10.2571428571429,31,16,3,25
880,29,3,29,29,9.75862068965517,27,21,1,24
881,462,2,428,462,11.0995670995671,351,58,1,152
882,40,0,38,40,10.35,35,28,1,25
883,285,1,276,285,11.1263157894737,209,50,1,123
884,31,0,31,31,10.4516129032258,27,15,1,29
885,103,0,102,103,11.2815533980583,86,31,1,79
886,65,0,65,65,11.2461538461538,53,8,1,54
887,91,0,81,91,10,83,31,1,48
888,63,0,60,63,11.6031746031746,59,37,1,53
889,45,0,45,45,13.2888888888889,39,36,1,39
890,1,0,1,1,10,1,0,1,1
891,191,1,182,191,11.1780104712042,161,54,1,104
892,96,0,91,96,10.9583333333333,85,49,1,51
893,27,0,27,27,11.2222222222222,19,23,1,23
894,142,0,139,142,11.0352112676056,114,31,1,73
895,6,0,6,6,10,6,1,1,6
896,125,0,110,125,11.032,113,35,1,55
897,7,0,7,7,10.4285714285714,7,5,3,7
898,50,0,49,50,11.14,39,16,1,42
899,69,0,68,69,10.8695652173913,62,29,1,51
900,106,0,103,106,10.0566037735849,88,46,1,62
901,8,0,8,8,13.875,8,4,1,8
902,124,0,122,124,10.008064516129,107,57,1,81
903,18,0,18,18,9.27777777777778,18,10,1,18
904,141,0,124,140,12.0354609929078,120,66,1,67
905,24,0,24,24,12.1666666666667,23,11,1,21
906,18,0,18,18,11.5555555555556,18,1,3,17
907,541,0,520,541,11.0295748613678,317,161,1,172
908,54,0,53,54,10.7037037037037,52,15,1,49
909,35,0,34,35,10.7142857142857,29,13,1,29
910,8,0,8,8,10.75,8,7,1,8
911,41,0,41,41,10.3414634146341,40,18,6,33
912,6,0,5,6,9,6,3,2,5
913,7,0,7,7,9.14285714285714,7,7,1,7
914,97,0,96,97,11.8144329896907,77,78,1,71
915,33,0,33,33,11.8181818181818,29,6,1,30
916,34,0,34,34,11.6176470588235,30,14,1,30
917,46,0,46,46,12.4565217391304,44,13,1,30
918,145,0,143,145,11.7310344827586,119,77,2,100
919,55,0,55,55,10.6727272727273,48,21,1,45
920,42,0,42,42,10.1666666666667,35,18,2,37
921,26,0,26,26,11.4230769230769,25,22,1,20
922,6,0,6,6,10.8333333333333,6,4,1,5
923,94,1,92,94,11.4042553191489,78,52,1,64
924,29,0,29,29,13.1379310344828,26,6,1,24
925,4,0,4,4,16.5,4,2,1,4
926,66,0,62,66,11.5606060606061,57,14,1,49
927,65,0,65,65,11.8,55,11,1,25
928,101,1,97,101,12.4752475247525,88,51,2,61
929,6,0,6,6,11,6,4,2,6
930,85,0,85,85,9.63529411764706,67,20,2,71
931,26,0,25,26,10.1538461538462,25,2,1,24
932,74,0,65,74,11.2432432432432,59,25,1,54
933,17,0,17,17,12.3529411764706,17,5,2,15
934,79,0,78,79,11.1772151898734,72,42,1,60
935,13,0,13,13,10.3846153846154,13,7,1,12
936,73,0,73,73,11.1780821917808,67,52,1,54
937,70,0,70,70,11.0571428571429,63,5,1,39
938,13,0,13,13,9.38461538461539,13,5,1,12
939,61,0,61,61,9.54098360655738,50,37,1,47
940,52,0,52,52,11.0192307692308,46,26,2,47
941,3,0,3,3,10.3333333333333,3,1,1,3
942,42,0,42,42,13.7142857142857,40,9,1,32
943,53,0,51,53,10.3584905660377,48,27,1,46
945,11,0,11,11,9.27272727272727,10,3,1,8
946,237,2,208,237,11.0506329113924,194,59,1,107
947,24,0,24,24,12.5833333333333,23,10,1,22
948,25,0,24,25,11.36,22,16,1,23
949,12,0,12,12,15.6666666666667,11,6,1,11
950,10,0,10,10,12.2,10,8,1,9
951,39,0,39,39,11.5641025641026,36,16,1,30
952,8,0,8,8,15.25,8,4,1,7
953,39,0,39,39,11.3333333333333,34,17,1,35
954,179,0,177,179,11.5195530726257,137,25,1,104
955,10,0,10,10,8.5,10,8,1,8
956,27,0,26,27,13.8518518518519,25,10,4,21
957,24,0,24,24,12.7916666666667,23,11,1,23
958,71,0,70,71,10.1971830985915,59,40,2,52
959,12,0,12,12,11.1666666666667,11,4,1,12
960,25,0,25,25,13.12,24,8,1,22
961,106,0,104,106,10.9716981132075,82,30,1,68
962,82,0,82,82,10.9024390243902,68,67,1,63
963,175,6,155,175,10.8571428571429,136,59,1,71
964,158,0,153,158,11.0696202531646,132,85,2,98
965,260,0,246,260,11.6153846153846,185,44,1,138
966,98,1,96,98,10.8367346938776,78,31,1,53
967,88,0,77,88,10.6477272727273,76,31,1,59
968,70,0,70,70,10.9142857142857,60,30,1,59
969,117,0,113,117,11.1282051282051,87,31,1,81
970,7,0,7,7,10.8571428571429,7,2,1,7
971,40,0,40,40,12.25,35,27,1,30
972,188,0,179,188,10.9095744680851,155,53,1,95
973,3,0,3,3,6.66666666666667,3,1,1,3
974,21,0,21,21,9.47619047619048,21,8,1,20
975,24,0,24,24,11.5833333333333,24,19,3,23
976,61,0,60,61,11.8032786885246,57,7,2,44
977,19,0,19,19,12.1052631578947,19,3,1,17
978,20,0,20,20,11.65,20,11,1,16
979,44,0,42,44,12.8181818181818,42,22,1,29
980,4,0,4,4,9.25,4,2,1,4
981,34,1,28,34,10.3235294117647,32,16,1,24
982,192,0,160,192,11.3177083333333,144,46,1,89
983,86,0,83,86,11.953488372093,66,37,1,61
984,48,0,48,48,12.25,47,4,5,39
985,220,0,218,220,10.8272727272727,167,66,1,110
986,30,0,30,30,10.5,30,20,1,28
987,251,0,229,251,11.5219123505976,194,58,1,108
988,12,0,12,12,11.5833333333333,12,11,1,11
989,28,1,26,28,10.3571428571429,27,17,1,23
990,126,0,125,126,11.3650793650794,93,18,1,95
991,57,0,54,57,12.3508771929825,55,18,1,42
992,45,0,44,45,10.8,38,22,1,36
993,25,0,25,25,12.08,24,16,1,24
994,43,0,43,43,10.8372093023256,42,31,6,35
995,46,0,44,46,11.0217391304348,45,34,1,41
996,36,0,36,36,11.3611111111111,35,17,1,27
997,72,0,71,72,12.4583333333333,62,29,3,55
998,3,0,3,3,7.66666666666667,3,3,1,3
999,35,1,33,35,9.08571428571429,32,15,1,30
1000,47,0,47,47,11.1702127659574,41,17,1,38
1001,6,0,6,6,11,6,2,4,5
1002,44,0,44,44,10.3181818181818,38,28,1,37
1003,59,0,58,59,13.135593220339,53,17,2,50
1004,32,2,30,32,14.78125,30,13,1,25
1005,349,0,341,349,10.9083094555874,258,72,3,145
1006,77,0,77,77,10.6883116883117,57,36,1,57
1007,197,0,193,197,11.253807106599,171,14,1,98
1008,122,19,122,122,11.1967213114754,104,55,1,78
1009,9,0,9,9,9.88888888888889,9,8,4,8
1010,100,0,100,100,11.39,79,31,1,69
1011,34,0,34,34,11.6176470588235,31,15,1,32
1012,36,0,36,36,10.75,33,15,1,33
1013,76,0,72,76,11.3552631578947,74,33,1,47
1014,138,0,134,138,10.9782608695652,115,31,1,96
1015,20,0,20,20,10.8,17,7,1,16
1016,9,0,9,9,15.6666666666667,7,5,1,9
1017,78,2,78,78,12.1153846153846,70,25,1,61
1018,102,0,100,102,11.1372549019608,83,13,1,71
1019,53,0,53,53,13.2075471698113,49,10,1,39
1020,165,0,162,165,10.4606060606061,115,50,1,107
1021,138,4,134,138,10.5072463768116,100,59,2,89
1022,180,0,178,180,11.2388888888889,142,27,1,93
1023,15,0,15,15,9.13333333333333,15,12,1,13
1024,63,1,62,63,11.5714285714286,56,29,1,48
1026,57,0,57,57,10.8421052631579,49,15,1,42
1027,36,0,33,36,11.9722222222222,32,26,1,27
1028,130,0,129,130,10.9461538461538,102,28,2,57
1029,138,0,124,138,11.2463768115942,111,35,1,73
1030,21,0,21,21,11.6666666666667,21,13,1,20
1031,3,0,3,3,10.3333333333333,3,1,1,3
1032,46,0,45,46,12.2173913043478,39,16,1,38
1033,54,0,54,54,10.537037037037,51,17,1,38
1034,767,0,567,767,10.8370273794003,458,164,1,172
1035,60,0,58,60,11.15,57,33,1,41
1036,12,0,12,12,9.08333333333333,12,3,1,11
1037,117,1,115,117,10.5726495726496,100,18,1,84
1038,5,0,5,5,17.4,5,2,1,4
1039,11,3,11,11,10.3636363636364,11,7,1,11
1040,94,0,83,94,12.1808510638298,82,47,1,48
1041,45,0,44,45,11.7555555555556,43,23,2,36
1042,190,0,182,190,11.0157894736842,142,71,2,122
1043,42,0,40,42,11.047619047619,40,22,1,36
1044,217,1,214,217,11.2857142857143,169,45,2,114
1045,16,0,16,16,10.875,16,2,1,16
1046,101,0,101,101,10.7128712871287,86,41,1,78
1047,20,0,19,20,11.5,20,7,1,16
1048,24,0,24,24,9.33333333333333,21,13,1,20
1049,7,0,7,7,10.4285714285714,7,3,1,7
1050,22,0,22,22,9.68181818181818,22,13,1,16
1051,89,0,84,89,10.7078651685393,78,32,1,43
1052,55,0,54,55,12.1090909090909,50,20,1,38
1053,116,0,111,116,11.6034482758621,102,47,1,74
1054,200,4,194,200,11.225,154,98,1,108
1055,74,0,71,74,10.7432432432432,69,36,1,48
1056,150,0,147,150,11.26,122,11,1,80
1057,65,0,65,65,11.0615384615385,53,54,1,55
1058,22,0,21,22,11.6818181818182,20,15,1,19
1059,58,0,53,58,11.4655172413793,52,16,2,34
1060,23,0,20,23,11.0434782608696,21,15,1,20
1061,135,0,130,135,10.3703703703704,111,26,1,77
1062,72,0,72,72,11.6944444444444,67,26,2,53
1063,15,0,15,15,11.4666666666667,15,6,1,12
1064,34,0,34,34,10.2352941176471,31,10,2,32
1065,31,0,30,31,11.4516129032258,26,18,1,26
1066,62,0,60,62,10.4193548387097,52,33,2,48
1067,127,0,125,127,11.6456692913386,111,27,1,91
1068,22,0,22,22,13.2272727272727,20,20,1,20
1069,6,0,6,6,12,6,4,1,5
1070,176,0,161,176,10.9943181818182,153,64,1,101
1071,412,0,401,412,11,235,132,1,152
1072,68,0,68,68,11.2352941176471,61,22,2,52
